dataset,filename,severity,spatial_score,method,psnr,ssim
U90,10909.png,Severe,10.999726295471191,Input,17.187013626098633,0.6803422570228577
U90,10945.png,Severe,17.91791343688965,Input,14.413721084594727,0.69038987159729
U90,11052.png,Mild,5.640902042388916,Input,17.775842666625977,0.7830512523651123
U90,11064.png,Severe,11.72004508972168,Input,16.921175003051758,0.8175449371337891
U90,11374.png,Moderate,7.842672348022461,Input,20.10393524169922,0.8427934050559998
U90,11398.png,Moderate,9.186657905578613,Input,19.833890914916992,0.8433920741081238
U90,1225.png,Mild,5.728692531585693,Input,19.60957145690918,0.9245395660400391
U90,12290.png,Severe,15.261320114135742,Input,8.407569885253906,0.2684515714645386
U90,10909.png,Severe,10.999726295471191,WWE-UIE,21.139896392822266,0.8682007193565369
U90,10945.png,Severe,17.91791343688965,WWE-UIE,18.58088493347168,0.8220437169075012
U90,11052.png,Mild,5.640902042388916,WWE-UIE,23.026229858398438,0.92259281873703
U90,11064.png,Severe,11.72004508972168,WWE-UIE,21.551231384277344,0.9073445200920105
U90,11374.png,Moderate,7.842672348022461,WWE-UIE,23.411176681518555,0.9286664128303528
U90,11398.png,Moderate,9.186657905578613,WWE-UIE,23.395084381103516,0.9174529910087585
U90,1225.png,Mild,5.728692531585693,WWE-UIE,26.90424346923828,0.9701628684997559
U90,12290.png,Severe,15.261320114135742,WWE-UIE,17.372821807861328,0.820797860622406
U90,10909.png,Severe,10.999726295471191,Uniform guide,23.5240478515625,0.8974660038948059
U90,10945.png,Severe,17.91791343688965,Uniform guide,18.17828369140625,0.8797454237937927
U90,11052.png,Mild,5.640902042388916,Uniform guide,26.818201065063477,0.9658088088035583
U90,11064.png,Severe,11.72004508972168,Uniform guide,22.99312400817871,0.9169270396232605
U90,11374.png,Moderate,7.842672348022461,Uniform guide,27.814233779907227,0.9641985297203064
U90,11398.png,Moderate,9.186657905578613,Uniform guide,26.210350036621094,0.9540935158729553
U90,1225.png,Mild,5.728692531585693,Uniform guide,22.36540985107422,0.9374412894248962
U90,12290.png,Severe,15.261320114135742,Uniform guide,29.335617065429688,0.9276098608970642
U90,10909.png,Severe,10.999726295471191,PROTEUS,24.607749938964844,0.9079567790031433
U90,10945.png,Severe,17.91791343688965,PROTEUS,18.74907684326172,0.8750066161155701
U90,11052.png,Mild,5.640902042388916,PROTEUS,27.43813705444336,0.9667299389839172
U90,11064.png,Severe,11.72004508972168,PROTEUS,28.581884384155273,0.9481145739555359
U90,11374.png,Moderate,7.842672348022461,PROTEUS,29.518157958984375,0.9719474911689758
U90,11398.png,Moderate,9.186657905578613,PROTEUS,30.87372589111328,0.9708203673362732
U90,1225.png,Mild,5.728692531585693,PROTEUS,26.27225685119629,0.969856321811676
U90,12290.png,Severe,15.261320114135742,PROTEUS,30.63379669189453,0.935068666934967
U90,12336.png,Severe,12.495097160339355,Input,12.441478729248047,0.6511110663414001
U90,12348.png,Severe,14.889836311340332,Input,9.283759117126465,0.3813643455505371
U90,12422.png,Moderate,7.605715751647949,Input,13.269207000732422,0.7789716720581055
U90,12433.png,Mild,6.125816345214844,Input,17.59827423095703,0.7689206600189209
U90,1407.png,Mild,6.560920238494873,Input,19.833459854125977,0.8564054369926453
U90,1491.png,Moderate,9.698908805847168,Input,13.742327690124512,0.627751886844635
U90,15001.png,Mild,3.2891652584075928,Input,20.38311004638672,0.7365701198577881
U90,15045.png,Moderate,7.981866359710693,Input,17.6130313873291,0.822547197341919
U90,12336.png,Severe,12.495097160339355,WWE-UIE,20.521160125732422,0.9008212089538574
U90,12348.png,Severe,14.889836311340332,WWE-UIE,20.243913650512695,0.8571984171867371
U90,12422.png,Moderate,7.605715751647949,WWE-UIE,29.12391471862793,0.9606277942657471
U90,12433.png,Mild,6.125816345214844,WWE-UIE,22.568344116210938,0.8917153477668762
U90,1407.png,Mild,6.560920238494873,WWE-UIE,24.691831588745117,0.9443881511688232
U90,1491.png,Moderate,9.698908805847168,WWE-UIE,18.8835506439209,0.8623602390289307
U90,15001.png,Mild,3.2891652584075928,WWE-UIE,21.502880096435547,0.8912158012390137
U90,15045.png,Moderate,7.981866359710693,WWE-UIE,23.929729461669922,0.9539158940315247
U90,12336.png,Severe,12.495097160339355,Uniform guide,32.57419204711914,0.976458728313446
U90,12348.png,Severe,14.889836311340332,Uniform guide,29.085548400878906,0.9313092827796936
U90,12422.png,Moderate,7.605715751647949,Uniform guide,30.478260040283203,0.9696304202079773
U90,12433.png,Mild,6.125816345214844,Uniform guide,30.05282211303711,0.9615559577941895
U90,1407.png,Mild,6.560920238494873,Uniform guide,22.069496154785156,0.8852567672729492
U90,1491.png,Moderate,9.698908805847168,Uniform guide,22.354759216308594,0.9382117390632629
U90,15001.png,Mild,3.2891652584075928,Uniform guide,32.409236907958984,0.9673427939414978
U90,15045.png,Moderate,7.981866359710693,Uniform guide,34.73605728149414,0.9907097220420837
U90,12336.png,Severe,12.495097160339355,PROTEUS,33.32093048095703,0.9787200093269348
U90,12348.png,Severe,14.889836311340332,PROTEUS,32.086891174316406,0.9431384205818176
U90,12422.png,Moderate,7.605715751647949,PROTEUS,33.74348068237305,0.9793815016746521
U90,12433.png,Mild,6.125816345214844,PROTEUS,30.113418579101562,0.9613720774650574
U90,1407.png,Mild,6.560920238494873,PROTEUS,22.097475051879883,0.9080410599708557
U90,1491.png,Moderate,9.698908805847168,PROTEUS,19.43648910522461,0.8783408999443054
U90,15001.png,Mild,3.2891652584075928,PROTEUS,31.863971710205078,0.9683029651641846
U90,15045.png,Moderate,7.981866359710693,PROTEUS,34.6990852355957,0.990810215473175
U90,15094.png,Moderate,8.99006175994873,Input,15.767147064208984,0.7740189433097839
U90,15113.png,Mild,5.763978481292725,Input,14.78314208984375,0.5517581701278687
U90,15136.png,Moderate,9.379804611206055,Input,14.66464900970459,0.7412465214729309
U90,1539.png,Moderate,9.518217086791992,Input,15.980969429016113,0.7779783606529236
U90,15418.png,Severe,18.701627731323242,Input,12.65696907043457,0.42332538962364197
U90,15426.png,Severe,11.962808609008789,Input,16.894393920898438,0.7643869519233704
U90,15704.png,Severe,11.324772834777832,Input,15.122444152832031,0.6173403263092041
U90,1573.png,Moderate,10.176810264587402,Input,16.916845321655273,0.8622357845306396
U90,15094.png,Moderate,8.99006175994873,WWE-UIE,28.85360336303711,0.967587411403656
U90,15113.png,Mild,5.763978481292725,WWE-UIE,20.019832611083984,0.8329834938049316
U90,15136.png,Moderate,9.379804611206055,WWE-UIE,24.982074737548828,0.9379510283470154
U90,1539.png,Moderate,9.518217086791992,WWE-UIE,21.616193771362305,0.9056518077850342
U90,15418.png,Severe,18.701627731323242,WWE-UIE,17.751365661621094,0.816943883895874
U90,15426.png,Severe,11.962808609008789,WWE-UIE,22.31766700744629,0.8735928535461426
U90,15704.png,Severe,11.324772834777832,WWE-UIE,22.437606811523438,0.9054064154624939
U90,1573.png,Moderate,10.176810264587402,WWE-UIE,28.9321231842041,0.9149948954582214
U90,15094.png,Moderate,8.99006175994873,Uniform guide,33.720245361328125,0.9781492352485657
U90,15113.png,Mild,5.763978481292725,Uniform guide,29.526809692382812,0.9778521060943604
U90,15136.png,Moderate,9.379804611206055,Uniform guide,31.516380310058594,0.9849764704704285
U90,1539.png,Moderate,9.518217086791992,Uniform guide,20.640178680419922,0.8870329260826111
U90,15418.png,Severe,18.701627731323242,Uniform guide,28.313465118408203,0.9512224793434143
U90,15426.png,Severe,11.962808609008789,Uniform guide,28.694421768188477,0.9438061714172363
U90,15704.png,Severe,11.324772834777832,Uniform guide,30.698728561401367,0.9781539440155029
U90,1573.png,Moderate,10.176810264587402,Uniform guide,25.937393188476562,0.9053752422332764
U90,15094.png,Moderate,8.99006175994873,PROTEUS,33.44117736816406,0.9753329753875732
U90,15113.png,Mild,5.763978481292725,PROTEUS,29.590139389038086,0.9779648184776306
U90,15136.png,Moderate,9.379804611206055,PROTEUS,31.25421714782715,0.9845193028450012
U90,1539.png,Moderate,9.518217086791992,PROTEUS,20.712722778320312,0.8974366784095764
U90,15418.png,Severe,18.701627731323242,PROTEUS,28.503759384155273,0.9527440071105957
U90,15426.png,Severe,11.962808609008789,PROTEUS,29.449493408203125,0.9414649605751038
U90,15704.png,Severe,11.324772834777832,PROTEUS,30.642520904541016,0.9779123663902283
U90,1573.png,Moderate,10.176810264587402,PROTEUS,27.175180435180664,0.9116520881652832
U90,1660.png,Severe,13.113521575927734,Input,10.04857063293457,0.6615830063819885
U90,1742.png,Mild,2.571350336074829,Input,21.02003288269043,0.9325447082519531
U90,1957.png,Moderate,7.3243608474731445,Input,15.895069122314453,0.6805813908576965
U90,208_img_.png,Moderate,7.680986404418945,Input,15.26248550415039,0.7718464732170105
U90,209_img_.png,Mild,6.752796173095703,Input,17.904769897460938,0.8148505687713623
U90,210_img_.png,Mild,5.771986961364746,Input,18.860366821289062,0.8691518902778625
U90,211_img_.png,Moderate,7.683335304260254,Input,20.556180953979492,0.8398333191871643
U90,212_img_.png,Moderate,8.451600074768066,Input,19.340526580810547,0.833250105381012
U90,1660.png,Severe,13.113521575927734,WWE-UIE,24.06305694580078,0.9681676030158997
U90,1742.png,Mild,2.571350336074829,WWE-UIE,20.487520217895508,0.927697479724884
U90,1957.png,Moderate,7.3243608474731445,WWE-UIE,22.708786010742188,0.9217143654823303
U90,208_img_.png,Moderate,7.680986404418945,WWE-UIE,29.33633041381836,0.978456974029541
U90,209_img_.png,Mild,6.752796173095703,WWE-UIE,21.66803741455078,0.9049450755119324
U90,210_img_.png,Mild,5.771986961364746,WWE-UIE,25.382539749145508,0.9206129908561707
U90,211_img_.png,Moderate,7.683335304260254,WWE-UIE,26.163352966308594,0.9735221266746521
U90,212_img_.png,Moderate,8.451600074768066,WWE-UIE,27.665346145629883,0.965817928314209
U90,1660.png,Severe,13.113521575927734,Uniform guide,20.5526065826416,0.9559893608093262
U90,1742.png,Mild,2.571350336074829,Uniform guide,17.171213150024414,0.8928976058959961
U90,1957.png,Moderate,7.3243608474731445,Uniform guide,27.656461715698242,0.97133868932724
U90,208_img_.png,Moderate,7.680986404418945,Uniform guide,25.349239349365234,0.96844083070755
U90,209_img_.png,Mild,6.752796173095703,Uniform guide,19.05174446105957,0.8693879246711731
U90,210_img_.png,Mild,5.771986961364746,Uniform guide,19.803375244140625,0.8129962086677551
U90,211_img_.png,Moderate,7.683335304260254,Uniform guide,30.568634033203125,0.9682433009147644
U90,212_img_.png,Moderate,8.451600074768066,Uniform guide,30.038223266601562,0.9740889668464661
U90,1660.png,Severe,13.113521575927734,PROTEUS,20.36774444580078,0.9548576474189758
U90,1742.png,Mild,2.571350336074829,PROTEUS,17.055992126464844,0.9100797176361084
U90,1957.png,Moderate,7.3243608474731445,PROTEUS,26.983848571777344,0.9654350280761719
U90,208_img_.png,Moderate,7.680986404418945,PROTEUS,25.27477264404297,0.9696797728538513
U90,209_img_.png,Mild,6.752796173095703,PROTEUS,19.01736831665039,0.868039608001709
U90,210_img_.png,Mild,5.771986961364746,PROTEUS,25.50457191467285,0.9357296824455261
U90,211_img_.png,Moderate,7.683335304260254,PROTEUS,30.656593322753906,0.9677881598472595
U90,212_img_.png,Moderate,8.451600074768066,PROTEUS,30.831594467163086,0.9776127934455872
U90,213_img_.png,Severe,15.953701972961426,Input,14.16007137298584,0.5319589972496033
U90,2546.png,Mild,5.951496124267578,Input,21.317474365234375,0.9239758849143982
U90,25_img_.png,Mild,6.519035816192627,Input,17.61202049255371,0.6433302760124207
U90,2629.png,Moderate,10.825565338134766,Input,14.73523998260498,0.6060574054718018
U90,2677.png,Mild,4.581419467926025,Input,14.78487491607666,0.6184872388839722
U90,26_img_.png,Moderate,9.426501274108887,Input,16.745771408081055,0.6146227717399597
U90,2701.png,Severe,13.23081111907959,Input,13.69228458404541,0.718491792678833
U90,2774.png,Mild,3.737717390060425,Input,17.187299728393555,0.7964503765106201
U90,213_img_.png,Severe,15.953701972961426,WWE-UIE,23.204113006591797,0.8925604820251465
U90,2546.png,Mild,5.951496124267578,WWE-UIE,29.548948287963867,0.975175678730011
U90,25_img_.png,Mild,6.519035816192627,WWE-UIE,24.267080307006836,0.912115752696991
U90,2629.png,Moderate,10.825565338134766,WWE-UIE,21.676841735839844,0.8891242146492004
U90,2677.png,Mild,4.581419467926025,WWE-UIE,17.678749084472656,0.894967794418335
U90,26_img_.png,Moderate,9.426501274108887,WWE-UIE,23.120601654052734,0.9225694537162781
U90,2701.png,Severe,13.23081111907959,WWE-UIE,19.715768814086914,0.8926246762275696
U90,2774.png,Mild,3.737717390060425,WWE-UIE,24.098094940185547,0.9443597197532654
U90,213_img_.png,Severe,15.953701972961426,Uniform guide,23.993515014648438,0.9049584865570068
U90,2546.png,Mild,5.951496124267578,Uniform guide,24.95818328857422,0.9699618220329285
U90,25_img_.png,Mild,6.519035816192627,Uniform guide,23.38355827331543,0.9102351069450378
U90,2629.png,Moderate,10.825565338134766,Uniform guide,20.106670379638672,0.8650391101837158
U90,2677.png,Mild,4.581419467926025,Uniform guide,17.59234046936035,0.8889868259429932
U90,26_img_.png,Moderate,9.426501274108887,Uniform guide,25.823400497436523,0.949397087097168
U90,2701.png,Severe,13.23081111907959,Uniform guide,18.18465805053711,0.8726184964179993
U90,2774.png,Mild,3.737717390060425,Uniform guide,24.916854858398438,0.9261601567268372
U90,213_img_.png,Severe,15.953701972961426,PROTEUS,21.124286651611328,0.7952313423156738
U90,2546.png,Mild,5.951496124267578,PROTEUS,24.74925994873047,0.9696753025054932
U90,25_img_.png,Mild,6.519035816192627,PROTEUS,24.03769302368164,0.923976719379425
U90,2629.png,Moderate,10.825565338134766,PROTEUS,22.53731918334961,0.9021850228309631
U90,2677.png,Mild,4.581419467926025,PROTEUS,17.09772300720215,0.8860015869140625
U90,26_img_.png,Moderate,9.426501274108887,PROTEUS,26.339330673217773,0.9507343769073486
U90,2701.png,Severe,13.23081111907959,PROTEUS,18.84893035888672,0.87352055311203
U90,2774.png,Mild,3.737717390060425,PROTEUS,21.779279708862305,0.8866574764251709
U90,2787.png,Severe,12.53785514831543,Input,15.695633888244629,0.7294015884399414
U90,2882.png,Mild,4.755101680755615,Input,14.30978012084961,0.6631365418434143
U90,2977.png,Severe,11.179343223571777,Input,14.623570442199707,0.6987459063529968
U90,3001.png,Severe,12.433452606201172,Input,15.615567207336426,0.7179272174835205
U90,3015.png,Mild,4.869477272033691,Input,22.406129837036133,0.8842752575874329
U90,3196.png,Mild,5.46926736831665,Input,20.06900978088379,0.8080191612243652
U90,3202.png,Mild,4.711483001708984,Input,18.77317237854004,0.7640671730041504
U90,3330.png,Severe,18.77821159362793,Input,16.999441146850586,0.7608716487884521
U90,2787.png,Severe,12.53785514831543,WWE-UIE,22.409156799316406,0.9124693274497986
U90,2882.png,Mild,4.755101680755615,WWE-UIE,23.28140640258789,0.9328082203865051
U90,2977.png,Severe,11.179343223571777,WWE-UIE,23.61053466796875,0.9196086525917053
U90,3001.png,Severe,12.433452606201172,WWE-UIE,29.410320281982422,0.9761616587638855
U90,3015.png,Mild,4.869477272033691,WWE-UIE,25.446239471435547,0.9504378437995911
U90,3196.png,Mild,5.46926736831665,WWE-UIE,25.488183975219727,0.9600798487663269
U90,3202.png,Mild,4.711483001708984,WWE-UIE,30.74187469482422,0.9770397543907166
U90,3330.png,Severe,18.77821159362793,WWE-UIE,22.887659072875977,0.9374744296073914
U90,2787.png,Severe,12.53785514831543,Uniform guide,20.8234806060791,0.8929551243782043
U90,2882.png,Mild,4.755101680755615,Uniform guide,26.54376792907715,0.9643457531929016
U90,2977.png,Severe,11.179343223571777,Uniform guide,25.27779769897461,0.9486388564109802
U90,3001.png,Severe,12.433452606201172,Uniform guide,23.11114501953125,0.9357740879058838
U90,3015.png,Mild,4.869477272033691,Uniform guide,22.573471069335938,0.9341424107551575
U90,3196.png,Mild,5.46926736831665,Uniform guide,17.086729049682617,0.7950872778892517
U90,3202.png,Mild,4.711483001708984,Uniform guide,27.173664093017578,0.9715537428855896
U90,3330.png,Severe,18.77821159362793,Uniform guide,25.36258888244629,0.8489108085632324
U90,2787.png,Severe,12.53785514831543,PROTEUS,23.37342071533203,0.9163314700126648
U90,2882.png,Mild,4.755101680755615,PROTEUS,25.112464904785156,0.9522382616996765
U90,2977.png,Severe,11.179343223571777,PROTEUS,23.46194839477539,0.9209890961647034
U90,3001.png,Severe,12.433452606201172,PROTEUS,25.91381072998047,0.9624618887901306
U90,3015.png,Mild,4.869477272033691,PROTEUS,21.727304458618164,0.920417845249176
U90,3196.png,Mild,5.46926736831665,PROTEUS,23.232177734375,0.9488100409507751
U90,3202.png,Mild,4.711483001708984,PROTEUS,29.551286697387695,0.9784355759620667
U90,3330.png,Severe,18.77821159362793,PROTEUS,24.488658905029297,0.8413313031196594
U90,3650.png,Severe,12.77082347869873,Input,16.819456100463867,0.7890077233314514
U90,3728.png,Mild,5.614162921905518,Input,20.01470375061035,0.7432906031608582
U90,379_img_.png,Mild,3.6543235778808594,Input,20.866411209106445,0.8684616088867188
U90,380_img_.png,Moderate,9.904903411865234,Input,12.245067596435547,0.7058038115501404
U90,381_img_.png,Severe,16.111164093017578,Input,11.950050354003906,0.5780438184738159
U90,382_img_.png,Mild,7.190238952636719,Input,12.386552810668945,0.6551403403282166
U90,383_img_.png,Severe,14.784547805786133,Input,14.586874008178711,0.5301669239997864
U90,3925.png,Mild,4.810610294342041,Input,18.355663299560547,0.806545078754425
U90,3650.png,Severe,12.77082347869873,WWE-UIE,24.1575984954834,0.9473752975463867
U90,3728.png,Mild,5.614162921905518,WWE-UIE,24.566295623779297,0.9332024455070496
U90,379_img_.png,Mild,3.6543235778808594,WWE-UIE,19.943950653076172,0.9179221987724304
U90,380_img_.png,Moderate,9.904903411865234,WWE-UIE,18.910011291503906,0.9069653153419495
U90,381_img_.png,Severe,16.111164093017578,WWE-UIE,31.141328811645508,0.9791865944862366
U90,382_img_.png,Mild,7.190238952636719,WWE-UIE,19.871936798095703,0.939685046672821
U90,383_img_.png,Severe,14.784547805786133,WWE-UIE,23.35767364501953,0.907666027545929
U90,3925.png,Mild,4.810610294342041,WWE-UIE,20.74767303466797,0.919043242931366
U90,3650.png,Severe,12.77082347869873,Uniform guide,29.750598907470703,0.9785213470458984
U90,3728.png,Mild,5.614162921905518,Uniform guide,24.812763214111328,0.9330272078514099
U90,379_img_.png,Mild,3.6543235778808594,Uniform guide,18.963672637939453,0.8559896945953369
U90,380_img_.png,Moderate,9.904903411865234,Uniform guide,20.739259719848633,0.9335208535194397
U90,381_img_.png,Severe,16.111164093017578,Uniform guide,26.166017532348633,0.9783730506896973
U90,382_img_.png,Mild,7.190238952636719,Uniform guide,20.25567054748535,0.9222518801689148
U90,383_img_.png,Severe,14.784547805786133,Uniform guide,27.722564697265625,0.9566758275032043
U90,3925.png,Mild,4.810610294342041,Uniform guide,22.949018478393555,0.9236450791358948
U90,3650.png,Severe,12.77082347869873,PROTEUS,27.19538688659668,0.9592394232749939
U90,3728.png,Mild,5.614162921905518,PROTEUS,24.431007385253906,0.9368266463279724
U90,379_img_.png,Mild,3.6543235778808594,PROTEUS,18.955547332763672,0.8553865551948547
U90,380_img_.png,Moderate,9.904903411865234,PROTEUS,19.1564998626709,0.9017924666404724
U90,381_img_.png,Severe,16.111164093017578,PROTEUS,26.0338191986084,0.9774071574211121
U90,382_img_.png,Mild,7.190238952636719,PROTEUS,19.464080810546875,0.9264236092567444
U90,383_img_.png,Severe,14.784547805786133,PROTEUS,27.321596145629883,0.9557836651802063
U90,3925.png,Mild,4.810610294342041,PROTEUS,23.165494918823242,0.9326454997062683
U90,3947.png,Mild,5.305740833282471,Input,21.143953323364258,0.8468880653381348
U90,4070.png,Moderate,10.022555351257324,Input,16.024627685546875,0.8727505803108215
U90,540_img_.png,Moderate,8.462835311889648,Input,13.835590362548828,0.6674509644508362
U90,541_img_.png,Mild,6.528660297393799,Input,15.313316345214844,0.6522994041442871
U90,542_img_.png,Moderate,7.194845199584961,Input,14.213299751281738,0.6795322895050049
U90,543_img_.png,Moderate,7.74733304977417,Input,13.277616500854492,0.637794017791748
U90,544_img_.png,Mild,6.762454509735107,Input,10.714759826660156,0.6177971363067627
U90,5554.png,Mild,7.050436019897461,Input,21.379117965698242,0.9440229535102844
U90,3947.png,Mild,5.305740833282471,WWE-UIE,27.650300979614258,0.949519157409668
U90,4070.png,Moderate,10.022555351257324,WWE-UIE,28.61736488342285,0.964560329914093
U90,540_img_.png,Moderate,8.462835311889648,WWE-UIE,34.22937774658203,0.9821946024894714
U90,541_img_.png,Mild,6.528660297393799,WWE-UIE,31.96017074584961,0.9780547618865967
U90,542_img_.png,Moderate,7.194845199584961,WWE-UIE,16.78158187866211,0.8511126041412354
U90,543_img_.png,Moderate,7.74733304977417,WWE-UIE,30.75252914428711,0.9771376252174377
U90,544_img_.png,Mild,6.762454509735107,WWE-UIE,27.764144897460938,0.9372178912162781
U90,5554.png,Mild,7.050436019897461,WWE-UIE,23.702985763549805,0.9353943467140198
U90,3947.png,Mild,5.305740833282471,Uniform guide,28.05910873413086,0.9628593325614929
U90,4070.png,Moderate,10.022555351257324,Uniform guide,27.261825561523438,0.9524421691894531
U90,540_img_.png,Moderate,8.462835311889648,Uniform guide,29.177715301513672,0.9528939723968506
U90,541_img_.png,Mild,6.528660297393799,Uniform guide,29.636474609375,0.9743313789367676
U90,542_img_.png,Moderate,7.194845199584961,Uniform guide,17.489959716796875,0.8708450198173523
U90,543_img_.png,Moderate,7.74733304977417,Uniform guide,19.58562660217285,0.8905112743377686
U90,544_img_.png,Mild,6.762454509735107,Uniform guide,34.840396881103516,0.9792457222938538
U90,5554.png,Mild,7.050436019897461,Uniform guide,21.920040130615234,0.8649599552154541
U90,3947.png,Mild,5.305740833282471,PROTEUS,27.216646194458008,0.9594893455505371
U90,4070.png,Moderate,10.022555351257324,PROTEUS,26.721384048461914,0.9419217705726624
U90,540_img_.png,Moderate,8.462835311889648,PROTEUS,29.169206619262695,0.9660201072692871
U90,541_img_.png,Mild,6.528660297393799,PROTEUS,29.635581970214844,0.9721660614013672
U90,542_img_.png,Moderate,7.194845199584961,PROTEUS,18.00931167602539,0.8637595772743225
U90,543_img_.png,Moderate,7.74733304977417,PROTEUS,19.28717041015625,0.8881198763847351
U90,544_img_.png,Mild,6.762454509735107,PROTEUS,34.925132751464844,0.9792659878730774
U90,5554.png,Mild,7.050436019897461,PROTEUS,22.665821075439453,0.8794441223144531
U90,5818.png,Moderate,10.454360008239746,Input,18.582950592041016,0.930566132068634
U90,5830.png,Severe,11.132197380065918,Input,16.95366096496582,0.9228415489196777
U90,601_img_.png,Severe,18.010860443115234,Input,13.918991088867188,0.5199312567710876
U90,602_img_.png,Severe,13.936344146728516,Input,14.370354652404785,0.655362069606781
U90,603_img_.png,Moderate,10.794234275817871,Input,15.705355644226074,0.7024001479148865
U90,604_img_.png,Severe,11.203388214111328,Input,16.205589294433594,0.7658014297485352
U90,605_img_.png,Severe,15.54433536529541,Input,14.75801944732666,0.6840305924415588
U90,6062.png,Severe,17.86893653869629,Input,15.744332313537598,0.8554842472076416
U90,5818.png,Moderate,10.454360008239746,WWE-UIE,19.24839210510254,0.9515519142150879
U90,5830.png,Severe,11.132197380065918,WWE-UIE,20.697668075561523,0.9365431666374207
U90,601_img_.png,Severe,18.010860443115234,WWE-UIE,20.23479461669922,0.9160763621330261
U90,602_img_.png,Severe,13.936344146728516,WWE-UIE,25.627761840820312,0.9636560082435608
U90,603_img_.png,Moderate,10.794234275817871,WWE-UIE,28.085887908935547,0.9798162579536438
U90,604_img_.png,Severe,11.203388214111328,WWE-UIE,30.02532196044922,0.9713592529296875
U90,605_img_.png,Severe,15.54433536529541,WWE-UIE,25.097686767578125,0.9467358589172363
U90,6062.png,Severe,17.86893653869629,WWE-UIE,23.444820404052734,0.9097399115562439
U90,5818.png,Moderate,10.454360008239746,Uniform guide,18.196508407592773,0.931989848613739
U90,5830.png,Severe,11.132197380065918,Uniform guide,18.404281616210938,0.9079180359840393
U90,601_img_.png,Severe,18.010860443115234,Uniform guide,19.077354431152344,0.9064610600471497
U90,602_img_.png,Severe,13.936344146728516,Uniform guide,28.554244995117188,0.9780254364013672
U90,603_img_.png,Moderate,10.794234275817871,Uniform guide,33.588462829589844,0.9848464131355286
U90,604_img_.png,Severe,11.203388214111328,Uniform guide,30.486047744750977,0.9709877371788025
U90,605_img_.png,Severe,15.54433536529541,Uniform guide,26.919227600097656,0.9526494145393372
U90,6062.png,Severe,17.86893653869629,Uniform guide,19.217300415039062,0.8961024880409241
U90,5818.png,Moderate,10.454360008239746,PROTEUS,17.680133819580078,0.9186067581176758
U90,5830.png,Severe,11.132197380065918,PROTEUS,18.404163360595703,0.9065333008766174
U90,601_img_.png,Severe,18.010860443115234,PROTEUS,18.626781463623047,0.896995484828949
U90,602_img_.png,Severe,13.936344146728516,PROTEUS,30.10717010498047,0.9794378280639648
U90,603_img_.png,Moderate,10.794234275817871,PROTEUS,33.44385528564453,0.9842638969421387
U90,604_img_.png,Severe,11.203388214111328,PROTEUS,31.092060089111328,0.9733054041862488
U90,605_img_.png,Severe,15.54433536529541,PROTEUS,31.03792953491211,0.9754526615142822
U90,6062.png,Severe,17.86893653869629,PROTEUS,23.32147979736328,0.9157759547233582
U90,6082.png,Moderate,8.287528991699219,Input,21.089704513549805,0.9663375020027161
U90,6788.png,Severe,11.402715682983398,Input,10.563371658325195,0.5907667279243469
U90,6820.png,Mild,6.038536071777344,Input,16.522403717041016,0.6815072894096375
U90,8010.png,Moderate,10.177186965942383,Input,12.257652282714844,0.59962397813797
U90,8046.png,Moderate,7.463780403137207,Input,10.65365982055664,0.6184155344963074
U90,82_img_.png,Mild,4.215816974639893,Input,18.271677017211914,0.9028036594390869
U90,86_img_.png,Moderate,7.911746978759766,Input,18.63138198852539,0.8516462445259094
U90,87_img_.png,Severe,15.471460342407227,Input,14.224148750305176,0.67598956823349
U90,6082.png,Moderate,8.287528991699219,WWE-UIE,25.924297332763672,0.959505021572113
U90,6788.png,Severe,11.402715682983398,WWE-UIE,24.665985107421875,0.9658212065696716
U90,6820.png,Mild,6.038536071777344,WWE-UIE,35.57883071899414,0.975322425365448
U90,8010.png,Moderate,10.177186965942383,WWE-UIE,27.15703773498535,0.9735100865364075
U90,8046.png,Moderate,7.463780403137207,WWE-UIE,26.296634674072266,0.9725287556648254
U90,82_img_.png,Mild,4.215816974639893,WWE-UIE,25.787260055541992,0.9548933506011963
U90,86_img_.png,Moderate,7.911746978759766,WWE-UIE,13.458596229553223,0.7587406039237976
U90,87_img_.png,Severe,15.471460342407227,WWE-UIE,27.394882202148438,0.9565533995628357
U90,6082.png,Moderate,8.287528991699219,Uniform guide,22.574207305908203,0.8975586891174316
U90,6788.png,Severe,11.402715682983398,Uniform guide,24.156005859375,0.9753158688545227
U90,6820.png,Mild,6.038536071777344,Uniform guide,29.551536560058594,0.9619482159614563
U90,8010.png,Moderate,10.177186965942383,Uniform guide,25.56013298034668,0.9617347717285156
U90,8046.png,Moderate,7.463780403137207,Uniform guide,26.326322555541992,0.9784024357795715
U90,82_img_.png,Mild,4.215816974639893,Uniform guide,21.17725372314453,0.8894541263580322
U90,86_img_.png,Moderate,7.911746978759766,Uniform guide,15.830207824707031,0.7912002205848694
U90,87_img_.png,Severe,15.471460342407227,Uniform guide,32.29075622558594,0.9707300066947937
U90,6082.png,Moderate,8.287528991699219,PROTEUS,22.56000518798828,0.8980086445808411
U90,6788.png,Severe,11.402715682983398,PROTEUS,23.87244987487793,0.9749378561973572
U90,6820.png,Mild,6.038536071777344,PROTEUS,27.57076072692871,0.955134928226471
U90,8010.png,Moderate,10.177186965942383,PROTEUS,26.926597595214844,0.965532124042511
